ID,hit,evalue,#ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Median_fold,Std_Dev,summed reads,reads/per million (RPM),lenfth of gene in KB (K),RPKM,28535686
NODE_3717_length_845_cov_92.811576_1_785_g3756,P450_2,0.017,NODE_3717_length_845_cov_92.811576_1_785_g3756,255.4107,616,0,100,616,1646,1277,0.4584,228,163.41,2923,102.4331285,0.616,166.2875462,
NODE_3720_length_845_cov_17.453202_1_769_g3759,struc_EcSPMT,0.077,NODE_3720_length_845_cov_17.453202_1_769_g3759,47.0552,616,0,100,616,282,255,0.4814,47,24.37,537,18.81853917,0.616,30.54957657,
NODE_3737_length_843_cov_11.935802_1_791_g3776,20DD_coca-20110131_3904,0.045,NODE_3737_length_843_cov_11.935802_1_791_g3776,32.3876,774,0,99.7416,772,269,196,0.5059,25,22.61,465,16.29538308,0.774,21.05346651,
NODE_3744_length_842_cov_16.742892_1_842_g3783,20DD_coca-20110131_6097,0,NODE_3744_length_842_cov_16.742892_1_842_g3783,42.1099,828,0,99.1546,821,333,313,0.4453,30,31.36,646,22.63831714,0.828,27.34096273,
NODE_3750_length_841_cov_43.782178_58_761_g3789,20DD_coca-20110131_3935,0.11,NODE_3750_length_841_cov_43.782178_58_761_g3789,111.6036,444,0,97.7477,434,576,342,0.4387,96,78.82,918,32.17024014,0.444,72.45549582,
NODE_3765_length_840_cov_16.609665_1_795_g3804,P450_6,2.00E-15,NODE_3765_length_840_cov_16.609665_1_795_g3804,52.2483,447,0,100,447,239,194,0.4522,49,26.55,433,15.17398037,0.447,33.94626482,
NODE_3777_length_839_cov_12.813896_1_691_g3816,P450_24,0.009,NODE_3777_length_839_cov_12.813896_1_691_g3816,33.6247,453,0,100,453,194,89,0.4397,29,18.96,283,9.917405186,0.453,21.89272668,
NODE_3794_length_837_cov_30.083333_46_837_g3833,20DD_coca-20110131_10703,0.062,NODE_3794_length_837_cov_30.083333_46_837_g3833,43.2446,507,0,99.211,503,102,304,0.5584,22,47.19,406,14.22779684,0.507,28.06271566,
NODE_3813_length_836_cov_12.420922_1_836_g3852,20DD_coca-20110131_11584,0.013,NODE_3813_length_836_cov_12.420922_1_836_g3852,32.1521,697,0,99.8565,696,242,175,0.467,30,20.33,417,14.61327902,0.697,20.96596703,
NODE_3831_length_834_cov_12.213483_189_834_g3870,P450_33,0.058,NODE_3831_length_834_cov_12.213483_189_834_g3870,24.6656,604,0,100,604,198,78,0.451,19,17.91,276,9.672098344,0.604,16.01340785,
NODE_3843_length_833_cov_10.901250_1_781_g3882,P450_16,2.00E-15,NODE_3843_length_833_cov_10.901250_1_781_g3882,28.7791,498,0,99.1968,494,173,92,0.4219,22,22.51,265,9.286616164,0.498,18.64782362,
NODE_3845_length_832_cov_389.202753_147_763_g3884,P450_22,2.00E-138,NODE_3845_length_832_cov_389.202753_147_763_g3884,1035.3175,570,0,100,570,4479,6478,0.4682,979,397.25,10957,383.9752955,0.57,673.6408693,
NODE_3895_length_826_cov_16.823455_1_761_g3934,P450_41,0.078,NODE_3895_length_826_cov_16.823455_1_761_g3934,40.5014,714,0,98.4594,703,211,326,0.5847,26,33.15,537,18.81853917,0.714,26.35649744,
NODE_3898_length_825_cov_34.198232_19_759_g3937,P450_34,0.067,NODE_3898_length_825_cov_34.198232_19_759_g3937,107.076,513,0,98.8304,507,480,538,0.4191,90,78.92,1018,35.6746236,0.513,69.54117661,
NODE_3907_length_824_cov_37.219975_1_771_g3946,P450_24,0.43,NODE_3907_length_824_cov_37.219975_1_771_g3946,118.2996,474,0,95.7806,454,581,461,0.443,124,65.41,1042,36.51567563,0.474,77.03729036,
NODE_3918_length_823_cov_15.844304_64_823_g3957,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,0.033,NODE_3918_length_823_cov_15.844304_64_823_g3957,44.9691,648,0,99.0741,642,283,257,0.4396,37,29.27,540,18.92367067,0.648,29.20319548,
NODE_3952_length_818_cov_35.187261_1_771_g3991,20DD_HnH6H_M62719,0.054,NODE_3952_length_818_cov_35.187261_1_771_g3991,85.9011,728,0,99.8626,727,572,587,0.424,79,51.73,1159,40.61580428,0.728,55.79093994,
NODE_3955_length_818_cov_15.535032_12_808_g3994,P450_3,0.031,NODE_3955_length_818_cov_15.535032_12_808_g3994,45.2376,564,0,99.4681,561,252,222,0.4363,42,19.38,474,16.61077759,0.564,29.45173332,
NODE_3969_length_817_cov_16.224490_1_817_g4007,P450_12,7.00E-13,NODE_3969_length_817_cov_16.224490_1_817_g4007,40.0873,458,0,99.7817,457,189,151,0.4356,39,20.3,340,11.91490376,0.458,26.01507371,
NODE_3984_length_816_cov_7.710089_1_816_g4022,P450_12,0.004,NODE_3984_length_816_cov_7.710089_1_816_g4022,19.3191,724,0,97.6519,707,147,112,0.4616,19,10.95,259,9.076353156,0.724,12.53639939,
NODE_4016_length_812_cov_18.585366_144_794_g4054,Polyketide_CsOAC_JN679224,0.072,NODE_4016_length_812_cov_18.585366_144_794_g4054,52.4185,411,0,99.2701,408,237,163,0.439,51,26.06,400,14.01753383,0.411,34.10592173,
NODE_4021_length_812_cov_10.798460_1_656_g4059,P450_6,0.048,NODE_4021_length_812_cov_10.798460_1_656_g4059,27.6761,423,0,99.0544,419,124,94,0.4802,29,12.94,218,7.639555939,0.423,18.06041593,
NODE_4055_length_809_cov_7.391753_1_797_g4093,20DD_NODE_3028_length_1489_cov_23.482830,0.072,NODE_4055_length_809_cov_7.391753_1_797_g4093,19.0171,645,0,100,645,111,117,0.4612,19,9.6,228,7.989994284,0.645,12.38758804,
NODE_4058_length_808_cov_38.655484_1_589_g4096,P450_27,0.006,NODE_4058_length_808_cov_38.655484_1_589_g4096,117.9005,583,0,100,583,699,576,0.4241,86,88.28,1275,44.68088909,0.583,76.63960393,
NODE_4087_length_806_cov_13.773609_1_806_g4124,P450_27,0.028,NODE_4087_length_806_cov_13.773609_1_806_g4124,34.3883,806,0,100,806,288,227,0.4637,30,24.61,515,18.04757481,0.806,22.39153202,
NODE_4089_length_806_cov_12.209573_1_753_g4126,struc_EcSABATH1,0.009,NODE_4089_length_806_cov_12.209573_1_753_g4126,32.436,617,0,96.5964,596,178,194,0.4071,26,26.75,372,13.03630646,0.617,21.1285356,
NODE_4096_length_805_cov_5.958549_1_503_g4132,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,3.00E-61,NODE_4096_length_805_cov_5.958549_1_503_g4132,16.4266,286,0,97.5524,279,63,24,0.4651,16,6.73,87,3.048813609,0.286,10.66018744,
NODE_4098_length_804_cov_15.632944_1_804_g4134,struc_arginine_decarboxylase_AEQ02349,2.00E-04,NODE_4098_length_804_cov_15.632944_1_804_g4134,36.2469,733,0,98.6357,723,213,279,0.4194,15,39.32,492,17.24156661,0.733,23.52191898,
NODE_4107_length_803_cov_23.180519_74_717_g4144,EcAOF1_USDA_NODE_2268_length_1622_cov_42.446193,0.004,NODE_4107_length_803_cov_23.180519_74_717_g4144,57.9513,513,0,98.6355,506,356,195,0.4902,40,57.88,551,19.30915285,0.513,37.63967418,
NODE_4115_length_802_cov_20.773732_46_802_g4152,20DD_Contig_5105,0.12,NODE_4115_length_802_cov_20.773732_46_802_g4152,59.7148,582,0,99.4845,579,295,349,0.4527,57,28.95,644,22.56822947,0.582,38.77702658,
NODE_4123_length_801_cov_10.234375_1_801_g4160,P450_8,0.02,NODE_4123_length_801_cov_10.234375_1_801_g4160,23.3032,653,0,100,653,163,119,0.4683,23,12.84,282,9.882361352,0.653,15.13378461,
NODE_4134_length_799_cov_22.827676_43_724_g4171,P450_32,0.015,NODE_4134_length_799_cov_22.827676_43_724_g4171,58.4134,462,0,100,462,199,302,0.4404,48,37.8,501,17.55696112,0.462,38.00208036,
NODE_4147_length_798_cov_89.134641_11_721_g4184,20DD_NODE_4522_length_1285_cov_29.614217,0.087,NODE_4147_length_798_cov_89.134641_11_721_g4184,229.5972,576,0,100,576,1376,1080,0.4886,188,135.36,2456,86.06765773,0.576,149.4230169,
NODE_4164_length_797_cov_11.219895_1_758_g4200,P450_4,0.052,NODE_4164_length_797_cov_11.219895_1_758_g4200,27.1842,608,0,99.0132,602,187,120,0.4349,26,15.98,307,10.75845722,0.608,17.69483095,
NODE_4168_length_797_cov_7.116492_1_663_g4204,P450_10,0.049,NODE_4168_length_797_cov_7.116492_1_663_g4204,14.3065,385,0,97.4026,375,63,39,0.4386,13,8.56,102,3.574471127,0.385,9.28434059,
NODE_4170_length_796_cov_50.237221_1_611_g4206,P450_46,0.024,NODE_4170_length_796_cov_50.237221_1_611_g4206,183.4527,402,0,99.2537,399,648,718,0.5894,135,139.38,1366,47.86987804,0.402,119.0792986,
NODE_4175_length_796_cov_12.619921_1_721_g4210,P450_47,7.00E-141,NODE_4175_length_796_cov_12.619921_1_721_g4210,33.707,645,0,95.969,619,219,186,0.4984,29,23.04,405,14.19275301,0.645,22.00426822,
NODE_4190_length_794_cov_60.739816_44_679_g4225,P450_23,0.019,NODE_4190_length_794_cov_60.739816_44_679_g4225,199.3035,369,0,98.374,363,404,958,0.4578,152,181.05,1362,47.7297027,0.369,129.3487878,
NODE_4201_length_794_cov_15.538765_118_741_g4236,20DD_coca-20110131_1706,0.021,NODE_4201_length_794_cov_15.538765_118_741_g4236,47.6457,429,0,98.6014,423,205,173,0.4564,48,23.37,378,13.24656947,0.429,30.87778432,
NODE_4219_length_791_cov_56.948549_1_791_g4252,P450_16,0.031,NODE_4219_length_791_cov_56.948549_1_791_g4252,182.2845,791,0,100,791,1556,1121,0.4185,121,144.38,2677,93.81234517,0.791,118.5996778,
NODE_4239_length_789_cov_16.189153_18_694_g4272,pathway_EcAOF2,2.00E-125,NODE_4239_length_789_cov_16.189153_18_694_g4272,54.8146,507,0,99.8028,506,260,255,0.4305,59,23.81,515,18.04757481,0.507,35.59679449,
NODE_4263_length_787_cov_14.417772_1_787_g4296,P450_23,0.057,NODE_4263_length_787_cov_14.417772_1_787_g4296,41.7522,787,0,100,787,360,249,0.4497,30,32.69,609,21.34169526,0.787,27.11778305,
NODE_4264_length_787_cov_11.110080_1_787_g4297,P450_37,5.00E-177,NODE_4264_length_787_cov_11.110080_1_787_g4297,28.656,750,0,100,750,226,172,0.4401,27,14.41,398,13.94744616,0.75,18.59659488,
NODE_4267_length_786_cov_25.855246_81_737_g4300,P450_30,0.005,NODE_4267_length_786_cov_25.855246_81_737_g4300,88.5095,369,0,97.832,361,338,269,0.4784,95,33.41,607,21.27160759,0.369,57.64663304,
NODE_4277_length_785_cov_53.882979_56_785_g4309,20DD_coca-20110131_12600,0.056,NODE_4277_length_785_cov_53.882979_56_785_g4309,145.9071,495,0,99.596,493,771,568,0.4762,103,116.67,1339,46.9236945,0.495,94.79534243,
NODE_4282_length_785_cov_11.147606_1_785_g4313,struc_cocaine_synthase_AGT56097,3.00E-39,NODE_4282_length_785_cov_11.147606_1_785_g4313,24.7312,506,0,97.2332,492,138,95,0.4345,25,14.46,233,8.165213457,0.506,16.13678549,
NODE_4284_length_785_cov_9.906915_1_731_g4315,EcAOC1,0.005,NODE_4284_length_785_cov_9.906915_1_731_g4315,24.6808,636,0,97.6415,621,173,118,0.4247,20,15.06,291,10.19775586,0.636,16.03420733,
NODE_4287_length_784_cov_24.018642_1_784_g4318,struc_EcSABATH1,0.1,NODE_4287_length_784_cov_24.018642_1_784_g4318,60.8401,769,0,99.87,768,520,348,0.4312,45,48.92,868,30.41804842,0.769,39.55532954,
NODE_4308_length_782_cov_16.316422_1_782_g4339,P450_21,2.00E-05,NODE_4308_length_782_cov_16.316422_1_782_g4339,52.4328,402,0,99.5025,400,238,153,0.5009,54,28.68,391,13.70213932,0.402,34.08492368,
NODE_4315_length_781_cov_7.913102_1_709_g4345,20DD_coca-20110131_6665,0.086,NODE_4315_length_781_cov_7.913102_1_709_g4345,18.3085,684,0,98.9766,677,147,85,0.4305,16,11.36,232,8.130169623,0.684,11.8862129,
NODE_4337_length_778_cov_5.144966_1_659_g4366,EcAOC_candidate_3_NODE_287_length_2514_cov_36.770254,0.01,NODE_4337_length_778_cov_5.144966_1_659_g4366,14.122,336,0,99.4048,334,72,16,0.4897,10,9.1,88,3.083857443,0.336,9.178147152,
NODE_4339_length_777_cov_34.952957_1_777_g4368,P450_35,0.039,NODE_4339_length_777_cov_34.952957_1_777_g4368,87.9331,777,0,100,777,612,654,0.4739,67,70.03,1266,44.36549458,0.777,57.09844862,
NODE_4345_length_777_cov_12.022849_1_777_g4374,20DD_Contig_8162,0,NODE_4345_length_777_cov_12.022849_1_777_g4374,29.9514,761,0,99.8686,760,242,180,0.4494,21,27.21,422,14.78849819,0.761,19.43298054,
NODE_4359_length_775_cov_25.037736_15_775_g4387,20DD_coca-20110131_1706,0.075,NODE_4359_length_775_cov_25.037736_15_775_g4387,78.6908,498,0,100,498,391,335,0.4755,57,64.76,726,25.44182391,0.498,51.08799981,
NODE_4374_length_774_cov_21.582996_1_774_g4402,EcAOF_candidate_7_coca-20110131_2982,0.038,NODE_4374_length_774_cov_21.582996_1_774_g4402,55.8557,582,0,96.3918,561,299,304,0.4335,33,54.46,603,21.13143225,0.582,36.30830284,
NODE_4388_length_773_cov_22.948649_31_723_g4416,struc_cocaine_synthase_AGT56097,0.002,NODE_4388_length_773_cov_22.948649_31_723_g4416,62.4451,519,0,99.8073,518,340,265,0.5294,56,39.37,605,21.20151992,0.519,40.85071276,
NODE_4389_length_773_cov_19.683784_1_724_g4417,P450_40,0.026,NODE_4389_length_773_cov_19.683784_1_724_g4417,50.8083,527,0,100,527,316,182,0.4204,47,28.01,498,17.45182962,0.527,33.11542623,
NODE_4417_length_770_cov_24.575305_1_702_g4444,20DD_NODE_3153_length_1468_cov_32.325436,0.1,NODE_4417_length_770_cov_24.575305_1_702_g4444,62.2862,580,0,97.4138,565,377,293,0.5157,54,37.6,670,23.47936917,0.58,40.48167098,
NODE_4435_length_769_cov_12.005435_46_769_g4462,P450_31,0.018,NODE_4435_length_769_cov_12.005435_46_769_g4462,33.2466,669,0,99.4021,665,189,223,0.4465,29,18.34,412,14.43805985,0.669,21.58155433,
NODE_4439_length_769_cov_9.277174_1_769_g4466,20DD_coca-20110131_4904,0.017,NODE_4439_length_769_cov_9.277174_1_769_g4466,23.9051,769,0,100,769,193,150,0.4576,17,20.75,343,12.02003526,0.769,15.63073506,
NODE_4449_length_767_cov_14.179837_1_711_g4476,20DD_coca-20110131_14092,9.00E-153,NODE_4449_length_767_cov_14.179837_1_711_g4476,38.4663,609,0,96.2233,586,223,213,0.4306,42,22.84,436,15.27911188,0.609,25.08885366,
NODE_4457_length_766_cov_22.693042_1_717_g4484,P450_43,0.05,NODE_4457_length_766_cov_22.693042_1_717_g4484,69.1055,474,0,98.9451,469,352,255,0.4519,65,40.08,607,21.27160759,0.474,44.87680926,
NODE_4461_length_766_cov_8.927694_1_766_g4488,P450_29,0.06,NODE_4461_length_766_cov_8.927694_1_766_g4488,22.6769,684,0,100,684,156,132,0.4478,19,12.92,288,10.09262436,0.684,14.75529877,
NODE_4498_length_762_cov_8.096022_45_762_g4523,P450_38,5.00E-107,NODE_4498_length_762_cov_8.096022_45_762_g4523,19.0989,475,0,99.3684,472,56,112,0.488,14,16.32,168,5.88736421,0.475,12.39445097,
NODE_4526_length_758_cov_31.206897_1_712_g4551,P450_27,0.014,NODE_4526_length_758_cov_31.206897_1_712_g4551,72.4955,448,0,100,448,439,163,0.4582,71,40.71,602,21.09638842,0.448,47.09015272,
NODE_4550_length_756_cov_15.914246_1_756_g4575,P450_19,0.011,NODE_4550_length_756_cov_15.914246_1_756_g4575,41.3159,728,0,99.3132,723,312,245,0.4545,31,34.98,557,19.51941586,0.728,26.81238442,
NODE_4578_length_753_cov_22.391667_1_702_g4602,20DD_NODE_4522_length_1285_cov_29.614217,4.00E-168,NODE_4578_length_753_cov_22.391667_1_702_g4602,57.3123,666,0,97.7477,651,360,348,0.4635,48,40.58,708,24.81103488,0.666,37.25380613,
NODE_4630_length_749_cov_7.977654_1_749_g4653,struc_EcCHS,4.00E-166,NODE_4630_length_749_cov_7.977654_1_749_g4653,21.1926,727,0,97.6616,710,157,130,0.5339,19,14.56,287,10.05758052,0.727,13.83436111,
NODE_4639_length_748_cov_11.752448_1_680_g4662,pathway_EcAOC3,1.00E-158,NODE_4639_length_748_cov_11.752448_1_680_g4662,28.1073,634,0,97.7918,620,173,157,0.4364,24,17.24,330,11.56446541,0.634,18.24048172,
NODE_4683_length_743_cov_34.919718_1_728_g4705,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,0.051,NODE_4683_length_743_cov_34.919718_1_728_g4705,82.8512,551,0,99.8185,550,574,275,0.4891,67,58.75,849,29.75221556,0.551,53.99676145,
NODE_4692_length_742_cov_34.252468_108_661_g4714,struc_EcPKS2,0.05,NODE_4692_length_742_cov_34.252468_108_661_g4714,110.842,348,0,100,348,482,236,0.4816,98,58.03,718,25.16147323,0.348,72.30308399,
NODE_4699_length_742_cov_12.410437_9_742_g4721,struc_arginine_decarboxylase_AEQ02349,0.009,NODE_4699_length_742_cov_12.410437_9_742_g4721,29.3853,693,0,99.4228,689,195,185,0.4686,30,17.53,380,13.31665714,0.693,19.21595547,
NODE_4708_length_741_cov_27.758475_1_741_g4730,20DD_NODE_4134_length_1332_cov_14.319477,0.037,NODE_4708_length_741_cov_27.758475_1_741_g4730,71.9015,741,0,99.865,740,532,455,0.5914,57,60.46,987,34.58826473,0.741,46.67782015,
NODE_4711_length_741_cov_14.221751_1_723_g4733,20DD_coca-20110131_3904,0.032,NODE_4711_length_741_cov_14.221751_1_723_g4733,36.0794,705,0,99.1489,699,258,214,0.4616,34,19.78,472,16.54068992,0.705,23.46197152,
NODE_4712_length_741_cov_12.614407_1_741_g4734,struc_cocaine_synthase_AGT56097,9.00E-35,NODE_4712_length_741_cov_12.614407_1_741_g4734,31.4534,741,0,100,741,234,198,0.4482,30,18.24,432,15.13893654,0.741,20.43041368,
NODE_4766_length_736_cov_16.593172_1_718_g4786,P450_43,0.048,NODE_4766_length_736_cov_16.593172_1_718_g4786,34.0503,716,0,100,716,258,194,0.4707,27,21.65,452,15.83981323,0.716,22.12264418,
NODE_4797_length_733_cov_24.364286_19_733_g4817,P450_42,0.06,NODE_4797_length_733_cov_24.364286_19_733_g4817,65.33,603,0,93.5323,564,316,420,0.5362,71,39.48,736,25.79226225,0.603,42.77323756,
NODE_4798_length_733_cov_20.958571_1_733_g4818,P450_29,1.00E-165,NODE_4798_length_733_cov_20.958571_1_733_g4818,49.3179,733,0,100,733,432,239,0.5359,40,42.02,671,23.514413,0.733,32.07969032,
NODE_4842_length_729_cov_38.265805_27_705_g4861,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,0.025,NODE_4842_length_729_cov_38.265805_27_705_g4861,115.9301,372,0,100,372,260,539,0.5097,125,57.52,799,28.00002383,0.372,75.26888126,
NODE_4863_length_727_cov_5.174101_118_727_g4882,P450_3,0.021,NODE_4863_length_727_cov_5.174101_118_727_g4882,14.5819,574,0,96.3415,553,86,69,0.4608,13,9.95,155,5.43179436,0.574,9.463056376,
NODE_4877_length_727_cov_19.200288_1_727_g4894,20DD_Contig_6161,0.12,NODE_4877_length_727_cov_19.200288_1_727_g4894,49.3195,673,0,99.8514,672,306,309,0.4496,22,55.12,615,21.55195827,0.673,32.02371214,
NODE_4878_length_727_cov_13.579251_108_727_g4895,P450_29,0.001,NODE_4878_length_727_cov_13.579251_108_727_g4895,36.4954,438,0,99.5434,436,201,95,0.4733,27,24.53,296,10.37297504,0.438,23.68259141,
NODE_4888_length_726_cov_30.119769_1_726_g4905,EcAOF1_USDA_NODE_2268_length_1622_cov_42.446193,5.00E-06,NODE_4888_length_726_cov_30.119769_1_726_g4905,87.084,726,0,100,726,669,504,0.5415,59,72.78,1173,41.10641796,0.726,56.62041042,
NODE_4897_length_726_cov_10.454545_1_661_g4914,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,0.019,NODE_4897_length_726_cov_10.454545_1_661_g4914,28.5202,396,0,98.9899,392,137,73,0.4657,23,20.89,210,7.359205262,0.396,18.58385167,
NODE_4914_length_724_cov_15.014472_1_711_g4930,struc_cocaine_synthase_AGT56097,0.024,NODE_4914_length_724_cov_15.014472_1_711_g4930,44.7269,476,0,99.7899,475,236,159,0.5044,38,30.31,395,13.84231466,0.476,29.08049298,
NODE_4924_length_723_cov_10.684058_104_723_g4940,EcAOF1_USDA_NODE_2268_length_1622_cov_42.446193,1.00E-76,NODE_4924_length_723_cov_10.684058_104_723_g4940,26.485,532,0,98.6842,525,149,112,0.4404,19,21.42,261,9.146440826,0.532,17.19255794,
NODE_4930_length_722_cov_46.968070_1_722_g4946,P450_37,3.00E-174,NODE_4930_length_722_cov_46.968070_1_722_g4946,113.963,702,0,98.7179,693,760,724,0.4548,91,91.92,1484,52.00505052,0.702,74.08126854,
NODE_4959_length_719_cov_14.231778_1_651_g4975,20DD_coca-20110131_13971,0.025,NODE_4959_length_719_cov_14.231778_1_651_g4975,33.7065,620,0,98.7097,612,158,229,0.4846,30,22.73,387,13.56196398,0.62,21.87413546,
NODE_4977_length_718_cov_11.499270_1_718_g4993,P450_22,1.3,NODE_4977_length_718_cov_11.499270_1_718_g4993,33.7739,628,0,100,628,224,169,0.4504,23,31.07,393,13.77222699,0.628,21.93029775,
NODE_4979_length_718_cov_9.630657_1_671_g4995,P450_24,0.057,NODE_4979_length_718_cov_9.630657_1_671_g4995,26.7337,567,0,99.4709,564,181,105,0.4936,26,16.01,286,10.02253669,0.567,17.67643155,
NODE_5020_length_713_cov_190.694118_1_697_g5034,P450_44,0.035,NODE_5020_length_713_cov_190.694118_1_697_g5034,586.4943,524,0,100,524,3098,2594,0.4907,559,432.66,5692,199.4695064,0.524,380.666997,
NODE_5097_length_706_cov_12.306092_1_706_g5108,P450_19,0.026,NODE_5097_length_706_cov_12.306092_1_706_g5108,28.0096,416,0,98.0769,408,166,50,0.4178,23,21.31,216,7.569468269,0.416,18.19583719,
NODE_5098_length_706_cov_12.202080_1_706_g5109,struc_EcPKS2,0.094,NODE_5098_length_706_cov_12.202080_1_706_g5109,31.0723,664,0,99.3976,660,215,167,0.4676,30,13.8,382,13.38674481,0.664,20.16076026,
NODE_5103_length_706_cov_7.855869_1_706_g5114,P450_46,0.036,NODE_5103_length_706_cov_7.855869_1_706_g5114,20.3596,648,0,98.3025,637,124,122,0.4173,20,11.15,246,8.620783307,0.648,13.30367794,
NODE_5119_length_705_cov_8.525298_1_705_g5130,20DD_coca-20110131_6097,0.11,NODE_5119_length_705_cov_8.525298_1_705_g5130,20.8195,698,0,99.8567,697,165,104,0.474,16,13.41,269,9.426791502,0.698,13.50543195,
NODE_5134_length_703_cov_100.955224_17_641_g5145,P450_33,0.037,NODE_5134_length_703_cov_100.955224_17_641_g5145,279.6035,285,0,100,285,1050,427,0.4585,238,178.71,1477,51.75974368,0.285,181.6131357,
NODE_5177_length_700_cov_10.790105_1_700_g5183,20DD_NODE_4134_length_1332_cov_14.319477,0.011,NODE_5177_length_700_cov_10.790105_1_700_g5183,26.9491,687,0,99.8544,686,178,165,0.6168,17,24.11,343,12.02003526,0.687,17.49641232,
NODE_5193_length_698_cov_61.541353_1_698_g5199,P450_24,0.24,NODE_5193_length_698_cov_61.541353_1_698_g5199,192.7898,490,0,99.7959,489,903,848,0.5558,208,99.94,1751,61.36175435,0.49,125.2280701,
NODE_5212_length_697_cov_15.475904_1_697_g5218,20DD_coca-20110131_13971,0.13,NODE_5212_length_697_cov_15.475904_1_697_g5218,38.3515,697,0,100,697,283,212,0.459,33,25.08,495,17.34669812,0.697,24.8876587,
NODE_5219_length_696_cov_36.254902_1_601_g5225,P450_40,3.00E-17,NODE_5219_length_696_cov_36.254902_1_601_g5225,89.8182,462,0,100,462,499,273,0.4328,70,64.3,772,27.0538403,0.462,58.55809588,
NODE_5268_length_692_cov_24.386950_1_692_g5272,20DD_coca-20110131_14092,0.12,NODE_5268_length_692_cov_24.386950_1_692_g5272,63.8844,692,0,99.8555,691,422,397,0.4449,50,50.16,819,28.70090052,0.692,41.47528977,
NODE_5298_length_689_cov_22.102134_1_523_g5299,20DD_Contig_5105,0.037,NODE_5298_length_689_cov_22.102134_1_523_g5299,60.5489,470,0,99.7872,469,328,202,0.4652,41,47.2,530,18.57323233,0.47,39.51751559,
NODE_5308_length_689_cov_7.257622_1_689_g5309,20DD_NODE_3560_length_1408_cov_14.756364,0.39,NODE_5308_length_689_cov_7.257622_1_689_g5309,17.8433,689,0,100,689,92,136,0.3986,13,15.05,228,7.989994284,0.689,11.5965084,
NODE_5338_length_686_cov_9.275651_1_686_g5338,20DD_Contig_5901,0.065,NODE_5338_length_686_cov_9.275651_1_686_g5338,22.5875,686,0,100,686,157,130,0.4162,22,11.3,287,10.05758052,0.686,14.6611961,
NODE_5351_length_685_cov_7.266871_1_685_g5350,struc_EcCHS,0.084,NODE_5351_length_685_cov_7.266871_1_685_g5350,14.4,585,0,99.8291,584,88,68,0.4338,13,8.16,156,5.466838195,0.585,9.345022555,
NODE_5371_length_683_cov_8.793846_1_601_g5368,P450_15,0.037,NODE_5371_length_683_cov_8.793846_1_601_g5368,23.4302,537,0,99.2551,533,128,105,0.4644,21,12.09,233,8.165213457,0.537,15.20523921,
NODE_5373_length_683_cov_7.723077_63_683_g5370,P450_34,0.019,NODE_5373_length_683_cov_7.723077_63_683_g5370,13.8892,343,0,97.6676,335,52,37,0.4598,15,8.33,89,3.118901278,0.343,9.09300664,
NODE_5377_length_682_cov_23.277350_118_682_g5374,20DD_coca-20110131_6396,0.014,NODE_5377_length_682_cov_23.277350_118_682_g5374,78.997,337,0,92.8783,313,219,274,0.4417,86,43.38,493,17.27661045,0.337,51.26590637,
NODE_5399_length_680_cov_17.395672_1_511_g5394,20DD_NODE_4134_length_1332_cov_14.319477,0.062,NODE_5399_length_680_cov_17.395672_1_511_g5394,38.4248,339,0,99.115,336,195,48,0.4627,19,50.23,243,8.515651803,0.339,25.11991682,
NODE_5415_length_679_cov_8.360681_1_679_g5410,struc_EcSABATH1,2.00E-23,NODE_5415_length_679_cov_8.360681_1_679_g5410,21.5832,583,0,98.4563,574,118,115,0.4081,17,16.87,233,8.165213457,0.583,14.00551193,
NODE_5460_length_676_cov_9.228616_1_676_g5454,P450_33,0.014,NODE_5460_length_676_cov_9.228616_1_676_g5454,23.8606,617,0,100,617,147,126,0.4311,19,16.57,273,9.56696684,0.617,15.50561887,
NODE_5476_length_675_cov_7.493769_1_656_g5469,P450_30,0.034,NODE_5476_length_675_cov_7.493769_1_656_g5469,7.1772,158,0,86.0759,136,0,21,0.4056,5,6.87,21,0.735920526,0.158,4.657724849,
NODE_5491_length_673_cov_37.803125_1_621_g5483,P450_9,0.018,NODE_5491_length_673_cov_37.803125_1_621_g5483,97.3534,348,0,99.4253,346,280,348,0.4194,66,78.2,628,22.00752812,0.348,63.24002332,
NODE_5492_length_673_cov_29.804688_11_598_g5484,P450_26,5.00E-12,NODE_5492_length_673_cov_29.804688_11_598_g5484,100.4146,357,0,99.7199,356,304,362,0.4696,95,60.33,666,23.33919383,0.357,65.37589308,
NODE_5509_length_672_cov_9.446009_1_672_g5499,P450_33,7.00E-157,NODE_5509_length_672_cov_9.446009_1_672_g5499,21.1994,647,0,98.9181,640,131,123,0.4347,23,9.83,254,8.901133983,0.647,13.75754866,
NODE_5528_length_670_cov_221.993721_99_670_g5517,P450_23,0.04,NODE_5528_length_670_cov_221.993721_99_670_g5517,611.8476,466,0,100,466,3017,2277,0.4906,593,263.85,5294,185.5220603,0.466,398.1160092,
